date,name,price,,
,,,2023-3-16,1214.690265
,,,2023-3-17,1214.690265
,,,2023-3-18,1214.690265
,,,2023-3-19,1214.690265
,,,2023-3-20,1214.690265
,,,2023-3-21,1214.690265
,,,2023-3-22,1214.690265
,,,2023-3-23,1214.690265
,,,2023-3-24,1214.690265
,,,2023-3-25,1214.690265
,,,2023-3-26,1214.690265
,,,2023-3-27,1214.690265
,,,2023-3-28,1214.690265
,,,2023-3-29,1214.690265
,,,2023-3-30,1214.690265
,,,2023-3-31,1214.690265
,,,2023-4-1,1217.345133
,,,2023-4-2,1217.345133
,,,2023-4-3,1217.345133
,,,2023-4-4,1217.345133
,,,2023-4-5,1217.345133
,,,2023-4-6,1217.345133
,,,2023-4-7,1217.345133
,,,2023-4-8,1217.345133
,,,2023-4-9,1217.345133
,,,2023-4-10,1217.345133
,,,2023-4-11,1217.345133
,,,2023-4-12,1217.345133
,,,2023-4-13,1217.345133
,,,2023-4-14,1217.345133
,,,2023-4-15,1217.345133
,,,2023-4-16,1217.345133
,,,2023-4-17,1217.345133
,,,2023-4-18,1217.345133
,,,2023-4-19,1217.345133
,,,2023-4-20,1217.345133
,,,2023-4-21,1217.345133
,,,2023-4-22,1217.345133
,,,2023-4-23,1217.345133
,,,2023-4-24,1217.345133
,,,2023-4-25,1217.345133
,,,2023-4-26,1217.345133
,,,2023-4-27,1217.345133
,,,2023-4-28,1217.345133
,,,2023-4-29,1217.345133
,,,2023-4-30,1217.345133
,,,2023-5-1,1150.438053
,,,2023-5-2,1150.438053
,,,2023-5-3,1150.438053
,,,2023-5-4,1150.438053
,,,2023-5-5,1150.438053
,,,2023-5-6,1150.438053
,,,2023-5-7,1150.438053
,,,2023-5-8,1150.438053
,,,2023-5-9,1150.438053
,,,2023-5-10,1150.438053
